id	rate
38017	208.33
38019	204.33
38021	208.33
38023	204.33
38025	204.33
38027	204.33
38029	208.33
38031	204.33
38033	204.33
38035	204.33
38037	208.33
38039	204.33
38041	208.33
38043	208.33
38045	208.33
38047	208.33
38049	204.33
38051	208.33
38053	204.33
38055	204.33
38057	204.33
38059	208.33
38061	204.33
38063	204.33
38065	204.33
38067	204.33
38069	204.33
38071	204.33
38073	208.33
38075	204.33
38077	208.33
38079	204.33
38081	208.33
38083	208.33
38085	208.33
38087	208.33
38089	204.33
38091	204.33
38093	208.33
38095	204.33
38097	204.33
38099	204.33
38101	204.33
38103	204.33
38105	204.33
39001	205.67
39003	184.67
39005	166.67
39007	158.67
39009	184.00
39011	184.67
39013	166.67
39015	205.67
39017	205.67
39019	166.67
39021	184.67
39023	184.67
39025	205.67
39027	184.67
39029	158.67
39031	166.67
39033	184.00
39035	177.33
39037	184.67
39039	177.33
39041	184.00
39043	177.33
39045	184.00
39047	184.67
39049	184.00
39051	177.33
39053	184.00
39055	158.67
39057	184.67
39059	166.67
39061	205.67
39063	177.33
39065	184.67
39067	166.67
39069	177.33
39071	184.67
39073	184.00
39075	166.67
39077	177.33
39079	184.00
39081	166.67
39083	184.00
39085	177.33
39087	184.00
39089	184.00
39091	184.67
39093	177.33
39095	177.33
39097	184.00
39099	158.67
39101	184.00
39103	177.33
39105	184.00
39107	184.67
39109	184.67
39111	166.67
39113	184.67
39115	184.00
39117	184.00
39119	184.00
39121	166.67
39123	177.33
39125	177.33
39127	184.00
39129	184.00
39131	184.00
39133	177.33
39135	184.67
39137	177.33
39139	166.67
39141	184.00
39143	177.33
39145	184.00
39147	177.33
39149	184.67
39151	166.67
39153	177.33
39155	158.67
39157	166.67
39159	184.00
39161	184.67
39163	184.00
39165	205.67
39167	184.00
39169	166.67
39171	177.33
39173	177.33
39175	177.33
40001	142.33
40003	142.67
40005	142.67
40007	142.67
40009	142.67
40011	142.67
40013	142.67
40015	142.67
40017	142.67
40019	142.67
40021	142.33
40023	142.33
40025	142.67
40027	142.67
40029	142.67
40031	142.67
40033	142.67
40035	142.33
40037	142.33
40039	142.67
40041	142.33
40043	142.67
40045	142.67
40047	142.67
40049	142.67
40051	142.67
40053	142.67
40055	142.67
40057	142.67
40059	142.67
40061	142.33
40063	142.67
40065	142.67
40067	142.67
40069	142.67
40071	142.33
40073	142.67
40075	142.67
40077	142.33
40079	142.33
40081	142.67
40083	142.67
40085	142.67
40087	142.67
40089	142.33
40091	142.33
40093	142.67
40095	142.67
40097	142.33
40099	142.67
40101	142.33
40103	142.67
40105	142.33
40107	142.33
40109	142.67
40111	142.33
40113	142.33
40115	142.33
40117	142.33
40119	142.67
40121	142.33
40123	142.67
40125	142.67
40127	142.33
40129	142.67
40131	142.33
40133	142.67
40135	142.33
40137	142.67
40139	142.67
40141	142.67
40143	142.33
40145	142.33
40147	142.33
40149	142.67
40151	142.67
40153	142.67
41001	213.33
41003	213.33
41005	213.33
41007	213.33
41009	213.33
41011	204.33
41013	204.33
41015	195.33
41017	204.33
41019	204.33
41021	213.33
41023	213.33
41025	204.33
41027	213.33
41029	195.33
41031	213.33
41033	195.33
41035	195.33
41037	195.33
41039	204.33
41041	213.33
41043	213.33
41045	204.33
41047	213.33
41049	213.33
41051	213.33
41053	213.33
41055	213.33
41057	213.33
41059	213.33
41061	213.33
41063	213.33
41065	213.33
41067	213.33
41069	213.33
41071	213.33
42001	208.33
42003	201.33
42005	201.33
42007	201.33
42009	172.00
42011	227.00
42013	172.00
42015	191.00
42017	227.00
42019	201.33
42021	172.00
42023	172.00
42025	191.00
42027	208.33
42029	227.00
42031	201.33
42033	172.00
42035	208.33
42037	191.00
42039	190.67
42041	208.33
42043	208.33
42045	227.00
42047	172.00
42049	190.67
42051	201.33
42053	190.67
42055	208.33
42057	208.33
42059	201.33
42061	208.33
42063	172.00
42065	172.00
42067	208.33
42069	191.00
42071	226.33
42073	201.33
42075	208.33
42077	237.67
42079	191.00
42081	191.00
42083	190.67
42085	201.33
42087	208.33
42089	237.67
42091	227.00
42093	191.00
42095	237.67
42097	191.00
42099	208.33
42101	227.00
42103	191.00
42105	191.00
42107	191.00
42109	208.33
42111	172.00
42113	191.00
42115	191.00
42117	191.00
42119	208.33
42121	190.67
42123	190.67
42125	201.33
42127	191.00
42129	201.33
42131	191.00
42133	214.00
44001	210.33
44003	210.33
44005	210.33
44007	210.33
44009	210.33
45001	158.33
45003	162.00
45005	162.00
45007	158.33
45009	162.00
45011	162.00
45013	169.00
45015	169.00
45017	179.67
45019	169.00
45021	159.33
45023	177.00
45025	177.00
45027	179.67
45029	169.00
45031	179.67
45033	158.00
45035	169.00
45037	162.00
45039	179.67
45041	158.00
45043	158.00
45045	158.33
45047	158.33
45049	162.00
45051	158.00
45053	169.00
45055	179.67
45057	177.00
45059	159.33
45061	179.67
45063	179.67
45065	162.00
45067	158.00
45069	158.00
45071	179.67
45073	158.33
45075	179.67
45077	158.33
45079	179.67
45081	162.00
45083	159.33
45085	179.67
45087	159.33
45089	158.00
45091	177.00
46003	171.67
46005	171.67
46007	178.00
46009	171.67
46011	171.67
46013	171.67
46015	171.67
46017	171.67
46019	178.00
46021	178.00
46023	171.67
46025	171.67
46027	171.67
46029	171.67
46031	178.00
46033	178.00
46035	171.67
46037	171.67
46039	171.67
46041	178.00
46043	171.67
46045	171.67
46047	178.00
46049	171.67
46051	171.67
46053	171.67
46055	178.00
46057	171.67
46059	171.67
46061	171.67
46063	171.67
46065	178.00
46067	171.67
46069	171.67
46071	178.00
46073	171.67
46075	171.67
46077	171.67
46079	171.67
46081	178.00
46083	171.67
46085	171.67
46087	171.67
46089	171.67
46091	171.67
46093	178.00
46095	178.00
46097	171.67
46099	171.67
46101	171.67
46103	178.00
46105	178.00
46107	178.00
46109	171.67
46111	171.67
46115	171.67
46117	178.00
46119	178.00
46121	178.00
46123	171.67
46125	171.67
46127	171.67
46129	178.00
46135	171.67
46137	178.00
47001	156.33
47003	166.67
47005	166.67
47007	165.00
47009	156.33
47011	165.00
47013	156.33
47015	166.67
47017	166.67
47019	159.33
47021	166.67
47023	167.33
47025	156.33
47027	166.67
47029	156.33
47031	165.00
47033	167.33
47035	156.33
47037	166.67
47039	166.67
47041	166.67
47043	166.67
47045	167.33
47047	167.33
47049	156.33
47051	165.00
47053	167.33
47055	166.67
47057	156.33
47059	159.33
47061	165.00
47063	156.33
47065	165.00
47067	159.33
47069	167.33
47071	167.33
47073	159.33
47075	167.33
47077	167.33
47079	166.67
47081	166.67
47083	166.67
47085	166.67
47087	166.67
47089	156.33
47091	159.33
47093	156.33
47095	167.33
47097	167.33
47099	166.67
47101	166.67
47103	165.00
47105	156.33
47107	165.00
47109	167.33
47111	166.67
47113	167.33
47115	165.00
47117	166.67
47119	166.67
47121	165.00
47123	156.33
47125	166.67
47127	165.00
47129	156.33
47131	167.33
47133	156.33
47135	166.67
47137	156.33
47139	165.00
47141	166.67
47143	165.00
47145	156.33
47147	166.67
47149	166.67
47151	156.33
47153	165.00
47155	156.33
47157	167.33
47159	166.67
47161	166.67
47163	159.33
47165	166.67
47167	167.33
47169	166.67
47171	159.33
47173	156.33
47175	165.00
47177	165.00
47179	159.33
47181	166.67
47183	167.33
47185	165.00
47187	166.67
47189	166.67
48001	150.67
48003	140.00
48005	139.67
48007	137.67
48009	150.67
48011	152.00
48013	146.33
48015	152.67
48017	135.33
48019	146.33
48021	161.33
48023	150.67
48025	137.67
48027	161.33
48029	146.33
48031	161.33
48033	139.67
48035	150.67
48037	150.67
48039	152.67
48041	152.67
48043	140.00
48045	139.67
48047	137.67
48049	161.33
48051	161.33
48053	161.33
48055	161.33
48057	152.67
48059	150.67
48061	137.00
48063	150.67
48065	152.00
48067	150.67
48069	152.00
48071	139.67
48073	150.67
48075	135.33
48077	150.67
48079	135.33
48081	140.00
48083	161.33
48085	150.67
48087	152.00
48089	152.67
48091	161.33
48093	150.67
48095	140.00
48097	150.67
48099	161.33
48101	135.33
48103	140.00
48105	140.00
48107	135.33
48109	125.00
48111	152.00
48113	150.67
48115	140.00
48117	152.00
48119	150.67
48121	150.67
48123	161.33
48125	135.33
48127	146.33
48129	152.00
48131	137.67
48133	150.67
48135	140.00
48137	146.33
48139	150.67
48141	125.00
48143	150.67
48145	161.33
48147	150.67
48149	161.33
48151	135.33
48153	135.33
48155	139.67
48157	152.67
48159	150.67
48161	150.67
48163	146.33
48165	140.00
48167	152.67
48169	135.33
48171	146.33
48173	140.00
48175	137.67
48177	161.33
48179	152.00
48181	150.67
48183	150.67
48185	152.67
48187	161.33
48189	135.33
48191	152.00
48193	150.67
48195	152.00
48197	135.33
48199	139.67
48201	152.67
48203	150.67
48205	152.00
48207	135.33
48209	161.33
48211	152.00
48213	150.67
48215	137.00
48217	150.67
48219	135.33
48221	150.67
48223	150.67
48225	152.67
48227	140.00
48229	125.00
48231	150.67
48233	152.00
48235	140.00
48237	150.67
48239	152.67
48241	139.67
48243	140.00
48245	139.67
48247	137.00
48249	137.67
48251	150.67
48253	135.33
48255	146.33
48257	150.67
48259	146.33
48261	137.00
48263	139.67
48265	146.33
48267	146.33
48269	139.67
48271	146.33
48273	137.67
48275	135.33
48277	150.67
48279	135.33
48281	161.33
48283	146.33
48285	161.33
48287	161.33
48289	152.67
48291	152.67
48293	150.67
48295	152.00
48297	137.67
48299	161.33
48301	139.67
48303	135.33
48305	135.33
48307	161.33
48309	150.67
48311	139.67
48313	152.67
48315	150.67
48317	140.00
48319	161.33
48321	152.67
48323	146.33
48325	146.33
48327	161.33
48329	140.00
48331	161.33
48333	161.33
48335	140.00
48337	150.67
48339	152.67
48341	152.00
48343	150.67
48345	135.33
48347	139.67
48349	150.67
48351	139.67
48353	140.00
48355	137.67
48357	152.00
48359	152.00
48361	139.67
48363	150.67
48365	139.67
48367	150.67
48369	152.00
48371	140.00
48373	139.67
48375	152.00
48377	140.00
48379	150.67
48381	152.00
48383	140.00
48385	146.33
48387	150.67
48389	140.00
48391	137.67
48393	139.67
48395	161.33
48397	150.67
48399	140.00
48401	150.67
48403	139.67
48405	139.67
48407	152.67
48409	137.67
48411	161.33
48413	140.00
48415	135.33
48417	150.67
48419	139.67
48421	152.00
48423	150.67
48425	150.67
48427	137.00
48429	150.67
48431	139.67
48433	135.33
48435	140.00
48437	152.00
48439	150.67
48441	140.00
48443	139.67
48445	135.33
48447	150.67
48449	150.67
48451	140.00
48453	161.33
48455	152.67
48457	139.67
48459	150.67
48461	140.00
48463	146.33
48465	146.33
48467	150.67
48469	137.67
48471	152.67
48473	152.67
48475	140.00
48477	152.67
48479	137.00
48481	152.67
48483	152.00
48485	150.67
48487	135.33
48489	137.00
48491	161.33
48493	146.33
48495	140.00
48497	150.67
48499	150.67
48501	135.33
48503	150.67
48505	137.00
48507	146.33
49001	159.33
49003	169.00
49005	169.00
49007	159.33
49009	169.00
49011	169.00
49013	159.33
49015	159.33
49017	159.33
49019	159.33
49021	159.33
49023	159.33
49025	159.33
49027	159.33
49029	169.00
49031	159.33
49033	169.00
49035	169.00
49037	159.33
49039	159.33
49041	159.33
49043	169.00
49045	169.00
49047	159.33
49049	159.33
49051	159.33
49053	159.33
49055	159.33
49057	169.00
50001	235.00
50003	235.00
50005	235.00
50007	235.00
50009	235.00
50011	235.00
50013	235.00
50015	235.00
50017	235.00
50019	235.00
50021	235.00
50023	235.00
50025	235.00
50027	235.00
51001	189.67
51003	194.00
51005	176.67
51007	194.00
51009	176.67
51011	176.67
51013	194.00
51015	176.67
51017	176.67
51019	176.67
51021	176.67
51023	176.67
51025	194.00
51027	176.67
51029	194.00
51031	176.67
51033	194.00
51035	176.67
51036	194.00
51037	194.00
51041	194.00
51043	194.00
51045	176.67
51047	194.00
51049	194.00
51051	176.67
51053	194.00
51057	194.00
51059	194.00
51061	194.00
51063	176.67
51065	194.00
51067	176.67
51069	194.00
51071	176.67
51073	189.67
51075	194.00
51077	176.67
51079	194.00
51081	194.00
51083	176.67
51085	194.00
51087	194.00
51089	176.67
51091	176.67
51093	189.67
51095	189.67
51097	194.00
51099	194.00
51101	194.00
51103	189.67
51105	176.67
51107	194.00
51109	194.00
51111	194.00
51113	194.00
51115	189.67
51117	194.00
51119	189.67
51121	176.67
51125	176.67
51127	194.00
51131	189.67
51133	189.67
51135	194.00
51137	194.00
51139	194.00
51141	176.67
51143	176.67
51145	194.00
51147	194.00
51149	194.00
51153	194.00
51155	176.67
51157	194.00
51159	194.00
51161	176.67
51163	176.67
51165	194.00
51167	176.67
51169	176.67
51171	194.00
51173	176.67
51175	194.00
51177	194.00
51179	194.00
51181	189.67
51183	194.00
51185	176.67
51187	194.00
51191	176.67
51193	194.00
51195	176.67
51197	176.67
51199	189.67
51510	194.00
51520	176.67
51530	176.67
51540	194.00
51550	189.67
51570	194.00
51580	176.67
51590	176.67
51595	194.00
51600	194.00
51610	194.00
51620	189.67
51630	194.00
51640	176.67
51650	189.67
51660	194.00
51670	194.00
51678	176.67
51680	176.67
51683	194.00
51685	194.00
51690	176.67
51700	189.67
51710	189.67
51720	176.67
51730	194.00
51735	189.67
51740	189.67
51750	176.67
51760	194.00
51770	176.67
51775	176.67
51790	176.67
51800	189.67
51810	189.67
51820	176.67
51830	189.67
51840	194.00
53001	195.00
53003	216.00
53005	195.00
53007	235.67
53009	235.67
53011	235.67
53013	195.00
53015	235.67
53017	195.00
53019	216.00
53021	195.00
53023	195.00
53025	195.00
53027	235.67
53029	202.33
53031	235.67
53033	235.67
53035	235.67
53037	195.00
53039	195.00
53041	235.67
53043	216.00
53045	235.67
53047	216.00
53049	235.67
53051	216.00
53053	235.67
53055	202.33
53057	202.33
53059	235.67
53061	235.67
53063	216.00
53065	216.00
53067	235.67
53069	235.67
53071	195.00
53073	202.33
53075	216.00
53077	195.00
54001	208.33
54003	208.33
54005	208.33
54007	208.33
54009	208.33
54011	208.33
54013	208.33
54015	208.33
54017	208.33
54019	208.33
54021	208.33
54023	208.33
54025	208.33
54027	208.33
54029	208.33
54031	208.33
54033	208.33
54035	208.33
54037	208.33
54039	208.33
54041	208.33
54043	208.33
54045	208.33
54047	208.33
54049	208.33
54051	208.33
54053	208.33
54055	208.33
54057	208.33
54059	208.33
54061	208.33
54063	208.33
54065	208.33
54067	208.33
54069	208.33
54071	208.33
54073	208.33
54075	208.33
54077	208.33
54079	208.33
54081	208.33
54083	208.33
54085	208.33
54087	208.33
54089	208.33
54091	208.33
54093	208.33
54095	208.33
54097	208.33
54099	208.33
54101	208.33
54103	208.33
54105	208.33
54107	208.33
54109	208.33
55001	197.67
55003	183.67
55005	183.67
55007	183.67
55009	182.33
55011	175.00
55013	183.67
55015	197.67
55017	175.00
55019	175.00
55021	206.67
55023	175.00
55025	206.67
55027	206.67
55029	182.33
55031	183.67
55033	175.00
55035	175.00
55037	182.33
55039	197.67
55041	197.67
55043	206.67
55045	206.67
55047	197.67
55049	206.67
55051	183.67
55053	175.00
55055	206.67
55057	175.00
55059	205.67
55061	182.33
55063	175.00
55065	206.67
55067	197.67
55069	197.67
55071	182.33
55073	197.67
55075	182.33
55077	197.67
55078	197.67
55079	209.00
55081	175.00
55083	182.33
55085	197.67
55087	197.67
55089	209.00
55091	175.00
55093	175.00
55095	183.67
55097	197.67
55099	183.67
55101	209.00
55103	206.67
55105	206.67
55107	183.67
55109	175.00
55111	206.67
55113	183.67
55115	197.67
55117	197.67
55119	175.00
55121	175.00
55123	175.00
55125	197.67
55127	205.67
55129	183.67
55131	209.00
55133	209.00
55135	197.67
55137	197.67
55139	197.67
55141	175.00
56001	187.00
56003	186.00
56005	186.00
56007	186.00
56009	186.00
56011	186.00
56013	186.00
56015	187.00
56017	186.00
56019	186.00
56021	187.00
56023	186.00
56025	186.00
56027	186.00
56029	186.00
56031	187.00
56033	186.00
56035	186.00
56037	186.00
56039	186.00
56041	186.00
56043	186.00
56045	186.00
72001	#N/A
72003	#N/A
72005	#N/A
72007	#N/A
72009	#N/A
72011	#N/A
72013	#N/A
72015	#N/A
72017	#N/A
72019	#N/A
72021	#N/A
72023	#N/A
72025	#N/A
72027	#N/A
72029	#N/A
72031	#N/A
72033	#N/A
72035	#N/A
72037	#N/A
72039	#N/A
72041	#N/A
72043	#N/A
72045	#N/A
72047	#N/A
72049	#N/A
72051	#N/A
72053	#N/A
72054	#N/A
72055	#N/A
72057	#N/A
72059	#N/A
72061	#N/A
72063	#N/A
72065	#N/A
72067	#N/A
72069	#N/A
72071	#N/A
72073	#N/A
72075	#N/A
72077	#N/A
72079	#N/A
72081	#N/A
72083	#N/A
72085	#N/A
72087	#N/A
72089	#N/A
72091	#N/A
72093	#N/A
72095	#N/A
72097	#N/A
72099	#N/A
72101	#N/A
72103	#N/A
72105	#N/A
72107	#N/A
72109	#N/A
72111	#N/A
72113	#N/A
72115	#N/A
72117	#N/A
72119	#N/A
72121	#N/A
72123	#N/A
72125	#N/A
72127	#N/A
72129	#N/A
72131	#N/A
72133	#N/A
72135	#N/A
72137	#N/A
72139	#N/A
72141	#N/A
72143	#N/A
72145	#N/A
72147	#N/A
72149	#N/A
72151	#N/A
